semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total
421198,2015,"בי""ס בית אקשטיין",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,,,0.0,0.0,9.0,9.0
421198,2016,"בי""ס בית אקשטיין",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,62.43,88.16,0.0,0.32142857142857145,21.0,28.0
431171,2013,תיכון טכנולוגי עמל 1,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,69.07,,0.0,0.47058823529411764,14.0,17.0
431171,2014,תיכון טכנולוגי עמל 1,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,,,0.0,,7.0,
431171,2015,תיכון טכנולוגי עמל 1,לוד,לוד,exact,3.0,-0.491,72578.0,,לוד,71.38,,0.0,0.0,13.0,10.0
431189,2016,מרכז נוער ממלכתי,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,,,0.0,0.0,6.0,7.0
431205,2013,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,,,0.0,0.0,7.0,5.0
431205,2014,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,56.71,72.42,0.0,0.0,24.0,24.0
431205,2015,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,58.580000000000005,79.31,0.0,0.0,12.0,18.0
431205,2016,"מרכז נוער ממ""ד",נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,50.690000000000005,76.55,0.0,0.0,13.0,20.0
440016,2013,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,83.2834589041096,85.40165584415584,0.20205479452054795,0.672077922077922,292.0,308.0
440016,2014,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,81.13505154639175,85.72308970099668,0.17525773195876287,0.6810631229235881,291.0,301.0
440016,2015,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,85.29441791044775,85.58785714285715,0.28059701492537314,0.7428571428571429,335.0,350.0
440016,2016,תיכון דה שליט,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,84.25095744680851,87.18968197879859,0.33687943262411346,0.734982332155477,282.0,283.0
440024,2013,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,87.89386554621849,89.94527659574467,0.23949579831932774,0.6723404255319149,238.0,235.0
440024,2014,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,88.89759493670886,89.99719008264462,0.2489451476793249,0.7272727272727273,237.0,242.0
440024,2015,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,91.60590308370044,90.01126637554586,0.29515418502202645,0.7161572052401747,227.0,229.0
440024,2016,"תיכון ע""ש אוסטרובסקי",רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,89.76958158995816,89.28991631799164,0.30962343096234307,0.7782426778242678,239.0,239.0
440040,2013,"חמ""ד אמית הלל",רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,70.79,80.5,0.10638297872340426,0.4375,47.0,48.0
440040,2014,"חמ""ד אמית הלל",רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,80.73244897959184,87.0654347826087,0.10909090909090909,0.34545454545454546,55.0,55.0
440040,2015,"חמ""ד אמית הלל",רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,81.90470588235294,83.59234042553192,0.0,0.4642857142857143,51.0,56.0
440040,2016,"חמ""ד אמית הלל",רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,84.94,86.27799999999999,0.0847457627118644,0.3389830508474576,59.0,59.0
440065,2013,גמנסיה ראלית עש קררי,ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,82.34716814159292,88.34991253644316,0.25958702064896755,0.7405247813411079,339.0,343.0
440065,2014,גמנסיה ראלית עש קררי,ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,82.80867549668875,85.28351791530945,0.20860927152317882,0.6970684039087948,302.0,307.0
440065,2015,גמנסיה ראלית עש קררי,ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,85.0315210355987,87.6981350482315,0.2459546925566343,0.7588424437299035,309.0,311.0
440065,2016,גמנסיה ראלית עש קררי,ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,83.70711538461538,85.56856697819315,0.2403846153846154,0.67601246105919,312.0,321.0
440073,2013,"מקיף ממ""ד",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,72.19,75.99886792452831,0.0,0.24528301886792453,49.0,53.0
440073,2014,"מקיף ממ""ד",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,76.43796610169491,80.08266666666667,0.0,0.3,59.0,60.0
440073,2015,"מקיף ממ""ד",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,83.78,80.93,0.0,0.5,68.0,72.0
440073,2016,"מקיף ממ""ד",ראשון לציון,ראשון לציון,exact,7.0,0.847,243329.0,,ראשון לציון,82.43,79.25896551724139,0.0,0.3448275862068966,55.0,58.0
440081,2013,אולפנית ישורון,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,86.13151515151515,84.85318584070797,0.1341991341991342,0.6293103448275862,231.0,232.0
440081,2014,אולפנית ישורון,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,87.5614364640884,88.0225581395349,0.1712707182320442,0.5524861878453039,181.0,181.0
440081,2015,אולפנית ישורון,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,90.28888324873097,87.65776649746194,0.17766497461928935,0.649746192893401,197.0,197.0
440081,2016,אולפנית ישורון,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,89.53355555555557,86.145530726257,0.15555555555555556,0.7039106145251397,180.0,179.0
440099,2013,תיכון ברנר,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,79.70005208333333,81.60155660377357,0.078125,0.4669811320754717,192.0,212.0
440099,2014,תיכון ברנר,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,81.87302083333333,82.65622448979592,0.08854166666666667,0.5408163265306123,192.0,196.0
440099,2015,תיכון ברנר,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,84.69672413793103,82.14404166666667,0.12931034482758622,0.5291666666666667,232.0,240.0
440099,2016,תיכון ברנר,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,83.29297959183673,81.65224899598394,0.14285714285714285,0.5823293172690763,245.0,249.0
440107,2013,שש שנתי אחד העם,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,86.18282945736433,85.02341085271318,0.1821705426356589,0.5813953488372093,258.0,258.0
440107,2014,שש שנתי אחד העם,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,87.11806250000001,85.61548589341692,0.215625,0.5862068965517241,320.0,319.0
440107,2015,שש שנתי אחד העם,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,87.1250352112676,85.6849295774648,0.2605633802816901,0.6866197183098591,284.0,284.0
440107,2016,שש שנתי אחד העם,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,87.94552346570397,85.12306859205776,0.2888086642599278,0.6895306859205776,277.0,277.0
440115,2013,מקיף טשרניחובסקי,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,79.60945945945946,86.67754716981132,0.10810810810810811,0.4591194968553459,148.0,159.0
440115,2014,מקיף טשרניחובסקי,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,79.4240251572327,86.95664634146341,0.1069182389937107,0.42073170731707316,159.0,164.0
440115,2015,מקיף טשרניחובסקי,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,79.65374233128834,85.2916091954023,0.18404907975460122,0.4540229885057471,163.0,174.0
440115,2016,מקיף טשרניחובסקי,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,78.28217948717949,84.6177192982456,0.21794871794871795,0.49122807017543857,156.0,171.0
440131,2013,תיכון בית יעקב,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,87.83259259259259,81.25107142857142,0.0,0.21428571428571427,54.0,56.0
440131,2014,תיכון בית יעקב,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,89.00093749999999,85.6075,0.0,0.21875,64.0,64.0
440131,2015,תיכון בית יעקב,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,94.51333333333332,83.82953846153846,0.0,0.2,60.0,65.0
440131,2016,תיכון בית יעקב,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,93.21720588235293,85.8263076923077,0.0,0.18461538461538463,68.0,65.0
440149,2013,תורני ואולפ' בר אילן,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,80.8314598540146,86.39266666666667,0.145985401459854,0.4666666666666667,137.0,135.0
440149,2014,תורני ואולפ' בר אילן,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,80.773046875,85.07167999999999,0.1953125,0.5267175572519084,128.0,131.0
440149,2015,תורני ואולפ' בר אילן,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,80.4648,84.09233333333333,0.184,0.608,125.0,125.0
440149,2016,תורני ואולפ' בר אילן,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,83.74606299212599,84.94780487804879,0.2440944881889764,0.6341463414634146,127.0,123.0
440156,2013,תיכון אזורי רמלה לוד,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,77.66221153846153,76.47827868852458,0.045871559633027525,0.319672131147541,109.0,122.0
440156,2014,תיכון אזורי רמלה לוד,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,82.50889705882352,78.46378378378378,0.05555555555555555,0.4527027027027027,144.0,148.0
440156,2015,תיכון אזורי רמלה לוד,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,83.32235294117648,79.64475247524753,0.0,0.4,102.0,110.0
440156,2016,תיכון אזורי רמלה לוד,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,85.17829787234042,80.739375,0.06,0.44554455445544555,100.0,101.0
440172,2013,תיכון כצנלסון,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,82.14108247422679,85.4036082474227,0.2268041237113402,0.6752577319587629,194.0,194.0
440172,2014,תיכון כצנלסון,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,84.84441441441442,85.2052813852814,0.23873873873873874,0.7532467532467533,222.0,231.0
440172,2015,תיכון כצנלסון,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,85.4484649122807,84.95026200873363,0.24561403508771928,0.7117903930131004,228.0,229.0
440172,2016,תיכון כצנלסון,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,86.5131223628692,85.34852320675105,0.189873417721519,0.7046413502109705,237.0,237.0
440180,2013,מקיף הדסים,אבן יהודה,אבן יהודה,exact,8.0,1.535,13125.0,,אבן יהודה,86.38331838565023,85.96953781512605,0.2062780269058296,0.6092436974789915,223.0,238.0
440180,2014,מקיף הדסים,אבן יהודה,אבן יהודה,exact,8.0,1.535,13125.0,,אבן יהודה,86.25564575645755,86.17781690140845,0.15129151291512916,0.573943661971831,271.0,284.0
440180,2015,מקיף הדסים,אבן יהודה,אבן יהודה,exact,8.0,1.535,13125.0,,אבן יהודה,85.80464843749999,86.08330827067668,0.12890625,0.575187969924812,256.0,266.0
440180,2016,מקיף הדסים,אבן יהודה,אבן יהודה,exact,8.0,1.535,13125.0,,אבן יהודה,86.15086330935253,87.18669014084506,0.19784172661870503,0.5598591549295775,278.0,284.0
440198,2013,"דרכא ע""ש מנחם בגין",גדרה,גדרה,exact,7.0,0.695,25821.0,,גדרה,79.66748717948718,85.31846153846155,0.13846153846153847,0.47596153846153844,195.0,208.0
440198,2014,"דרכא ע""ש מנחם בגין",גדרה,גדרה,exact,7.0,0.695,25821.0,,גדרה,77.67335766423358,85.66153846153846,0.1386861313868613,0.5454545454545454,137.0,143.0
440198,2015,"דרכא ע""ש מנחם בגין",גדרה,גדרה,exact,7.0,0.695,25821.0,,גדרה,79.24302158273382,84.85393103448276,0.11510791366906475,0.5655172413793104,139.0,145.0
440198,2016,"דרכא ע""ש מנחם בגין",גדרה,גדרה,exact,7.0,0.695,25821.0,,גדרה,77.3038064516129,82.2172049689441,0.16129032258064516,0.4472049689440994,155.0,161.0
440206,2013,תיכון דתי באר יעקב,באר יעקב,באר יעקב,exact,7.0,0.735,18273.0,,באר יעקב,74.04,72.23304347826087,0.0,0.0,59.0,69.0
440206,2014,תיכון דתי באר יעקב,באר יעקב,באר יעקב,exact,7.0,0.735,18273.0,,באר יעקב,80.40269662921348,78.96333333333334,0.0,0.10185185185185185,89.0,108.0
440206,2015,תיכון דתי באר יעקב,באר יעקב,באר יעקב,exact,7.0,0.735,18273.0,,באר יעקב,85.55280898876404,82.3158064516129,0.0,0.12903225806451613,89.0,93.0
440206,2016,תיכון דתי באר יעקב,באר יעקב,באר יעקב,exact,7.0,0.735,18273.0,,באר יעקב,85.13846153846154,83.6408,0.0,0.29357798165137616,91.0,109.0
440214,2013,בית רבקה,"כפר חב""ד",כפר חב ד,exact,3.0,-0.522,5968.0,180.0,"כפר חב""ד",86.13756097560976,87.15508064516129,0.0,0.12096774193548387,123.0,124.0
440214,2014,בית רבקה,"כפר חב""ד",כפר חב ד,exact,3.0,-0.522,5968.0,180.0,"כפר חב""ד",89.134375,91.26491379310345,0.0,0.13793103448275862,112.0,116.0
440214,2015,בית רבקה,"כפר חב""ד",כפר חב ד,exact,3.0,-0.522,5968.0,180.0,"כפר חב""ד",93.15538461538462,90.25390243902439,0.0,0.2682926829268293,117.0,123.0
440214,2016,בית רבקה,"כפר חב""ד",כפר חב ד,exact,3.0,-0.522,5968.0,180.0,"כפר חב""ד",87.745,88.65245283018868,0.0,0.2358490566037736,102.0,106.0
440248,2013,בן-גוריון נס-ציונה,נס ציונה,נס ציונה,exact,8.0,1.309,46535.0,,נס ציונה,84.23082089552238,87.93430147058822,0.27238805970149255,0.6727941176470589,268.0,272.0
440248,2014,בן-גוריון נס-ציונה,נס ציונה,נס ציונה,exact,8.0,1.309,46535.0,,נס ציונה,83.83860215053764,86.32660777385159,0.26881720430107525,0.6643109540636042,279.0,283.0
440248,2015,בן-גוריון נס-ציונה,נס ציונה,נס ציונה,exact,8.0,1.309,46535.0,,נס ציונה,83.96198113207546,86.35680981595091,0.2169811320754717,0.6871165644171779,318.0,326.0
440248,2016,בן-גוריון נס-ציונה,נס ציונה,נס ציונה,exact,8.0,1.309,46535.0,,נס ציונה,87.99192118226601,89.33385365853658,0.33497536945812806,0.848780487804878,203.0,205.0
440255,2013,תיכון בית חנה,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,90.12,85.15519230769232,0.0,0.0,50.0,52.0
440255,2014,תיכון בית חנה,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,93.0,89.05,0.0,0.0,56.0,56.0
440255,2015,תיכון בית חנה,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,89.47,83.21,0.0,0.0,57.0,56.0
440255,2016,תיכון בית חנה,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,93.93,86.7442372881356,0.0,0.0,59.0,59.0
440289,2013,מקיף יהוד,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,84.06533163265306,84.41591836734693,0.13010204081632654,0.528344671201814,392.0,441.0
440289,2014,מקיף יהוד,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,85.06682302771854,85.33802419354839,0.13219616204690832,0.5604838709677419,469.0,496.0
440289,2015,מקיף יהוד,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,85.84272727272727,83.9907986111111,0.14909090909090908,0.5763888888888888,550.0,576.0
440289,2016,מקיף יהוד,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,85.34533468559837,84.90176125244619,0.1643002028397566,0.5870841487279843,493.0,511.0
440297,2013,ישיבת כפר גנים,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,82.68592105263157,88.32267605633803,0.23684210526315788,0.6619718309859155,76.0,71.0
440297,2014,ישיבת כפר גנים,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,85.01117647058823,86.716,0.17647058823529413,0.6941176470588235,85.0,85.0
440297,2015,ישיבת כפר גנים,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,83.26245901639345,84.61499999999998,0.19672131147540983,0.5,61.0,62.0
440297,2016,ישיבת כפר גנים,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,86.30150684931507,87.28507042253523,0.1917808219178082,0.8028169014084507,73.0,71.0
440305,2013,מכון ש.פ.י.,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,,,,1.0,,6.0
440305,2014,מכון ש.פ.י.,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,60.21,,0.0,0.3333333333333333,14.0,21.0
440305,2015,מכון ש.פ.י.,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,65.8,72.83,0.0,0.2608695652173913,15.0,23.0
440305,2016,מכון ש.פ.י.,יהוד-מונוסון,יהוד-מונוסון,crosswalk,8.0,1.017,29145.0,,יהוד,,,0.0,0.0,7.0,7.0
440313,2013,תיכון בית יעקב,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,86.81,86.17823529411766,0.0,0.1206896551724138,54.0,58.0
440313,2014,תיכון בית יעקב,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,88.02,86.90894736842104,0.0,0.109375,60.0,64.0
440313,2015,תיכון בית יעקב,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,92.77,83.10755813953489,0.0,0.09473684210526316,86.0,95.0
440313,2016,תיכון בית יעקב,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,92.29,84.93364705882352,0.0,0.12941176470588237,84.0,85.0
440321,2013,"ישיבת בנ""ע כפר הרואה","כפר הרא""ה",כפר הרא ה,exact,6.0,0.312,1390.0,310.0,"כפר הרא""ה",,,0.0,0.0,7.0,5.0
440321,2014,"ישיבת בנ""ע כפר הרואה","כפר הרא""ה",כפר הרא ה,exact,6.0,0.312,1390.0,310.0,"כפר הרא""ה",,,0.0,0.5,9.0,10.0
440339,2013,ישיבת נחלים,נחלים,נחלים,exact,6.0,0.188,1690.0,310.0,נחלים,81.06020833333334,85.01527272727273,0.14285714285714285,0.4727272727272727,56.0,55.0
440339,2014,ישיבת נחלים,נחלים,נחלים,exact,6.0,0.188,1690.0,310.0,נחלים,80.2842857142857,82.9604081632653,0.125,0.3877551020408163,48.0,49.0
440339,2015,ישיבת נחלים,נחלים,נחלים,exact,6.0,0.188,1690.0,310.0,נחלים,81.57927272727274,84.43661971830986,0.15384615384615385,0.6056338028169014,65.0,71.0
440339,2016,ישיבת נחלים,נחלים,נחלים,exact,6.0,0.188,1690.0,310.0,נחלים,82.67074626865673,81.65685714285713,0.19402985074626866,0.5285714285714286,67.0,70.0
440347,2013,ישיבת בני עקיבא,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,75.15685714285713,87.1441935483871,0.21428571428571427,0.4,70.0,70.0
440347,2014,ישיבת בני עקיבא,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,83.6050704225352,89.156,0.15492957746478872,0.5142857142857142,71.0,70.0
440347,2015,ישיבת בני עקיבא,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,81.05513157894738,82.48051948051948,0.19736842105263158,0.33766233766233766,76.0,77.0
440347,2016,ישיבת בני עקיבא,נתניה,נתניה,exact,6.0,0.199,206793.0,,נתניה,81.813125,85.76,0.3125,0.53125,64.0,64.0
440354,2013,"מח""ט טומשין קלנסווה",קלנסווה,קלנסווה,exact,2.0,-0.974,21451.0,,קלנסווה,70.42,73.8,0.0,0.0,12.0,15.0
440354,2014,"מח""ט טומשין קלנסווה",קלנסווה,קלנסווה,exact,2.0,-0.974,21451.0,,קלנסווה,68.77,67.7,0.0,0.0,22.0,27.0
440354,2015,"מח""ט טומשין קלנסווה",קלנסווה,קלנסווה,exact,2.0,-0.974,21451.0,,קלנסווה,65.08,68.53,0.0,0.0,24.0,32.0
440354,2016,"מח""ט טומשין קלנסווה",קלנסווה,קלנסווה,exact,2.0,-0.974,21451.0,,קלנסווה,65.43,67.63,0.0,0.0,23.0,30.0
440362,2013,ישיבת הדרום,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,73.485625,83.4982857142857,0.1232876712328767,0.32857142857142857,73.0,70.0
440362,2014,ישיבת הדרום,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,74.16571428571429,85.11901960784313,0.19230769230769232,0.43137254901960786,52.0,51.0
440362,2015,ישיבת הדרום,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,79.15615384615386,80.51777777777778,0.08771929824561403,0.3888888888888889,57.0,54.0
440362,2016,ישיבת הדרום,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,80.17838709677419,84.95,0.1935483870967742,0.6666666666666666,62.0,60.0
440370,2013,ישיבת בני עקיבא,רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,80.11,84.71285714285713,0.0,0.5714285714285714,28.0,35.0
440370,2014,ישיבת בני עקיבא,רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,84.0,86.13434782608695,0.0,0.5217391304347826,23.0,23.0
440370,2015,ישיבת בני עקיבא,רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,81.46693548387098,83.49774193548386,0.1935483870967742,0.4838709677419355,62.0,62.0
440370,2016,ישיבת בני עקיבא,רעננה,רעננה,exact,8.0,1.273,70285.0,,רעננה,81.35,89.81142857142858,0.14893617021276595,0.574468085106383,47.0,47.0
440388,2013,אולפנה לבנות אמנה,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,91.57545454545456,90.29093023255814,0.08333333333333333,0.7790697674418605,84.0,86.0
440388,2014,אולפנה לבנות אמנה,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,88.48,88.22612903225807,0.1111111111111111,0.7741935483870968,63.0,62.0
440388,2015,אולפנה לבנות אמנה,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,88.09866666666667,88.389,0.13333333333333333,0.7666666666666667,90.0,90.0
440388,2016,אולפנה לבנות אמנה,כפר סבא,כפר סבא,exact,8.0,1.176,96509.0,,כפר סבא,86.9383064516129,87.67566666666667,0.13709677419354838,0.5583333333333333,124.0,120.0
440446,2013,עמל תלמים תורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,77.75,,0.0,0.38461538461538464,12.0,13.0
440446,2014,עמל תלמים תורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,84.82,79.0,0.0,0.0,11.0,16.0
440446,2015,עמל תלמים תורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,,,0.0,,10.0,
440446,2016,עמל תלמים תורני,ירושלים,ירושלים,exact,2.0,-0.919,863795.0,,ירושלים,87.66416666666667,79.11153846153846,0.0,0.4230769230769231,24.0,26.0
440479,2013,אולפנא לבנות צפירה,צפריה,צפריה,fuzzy,6.0,0.293,924.0,310.0,צפרייה,83.27364238410595,85.17128834355827,0.16556291390728478,0.4785276073619632,151.0,163.0
440479,2014,אולפנא לבנות צפירה,צפריה,צפריה,fuzzy,6.0,0.293,924.0,310.0,צפרייה,89.64172661870504,89.21518518518519,0.17266187050359713,0.6357142857142857,139.0,140.0
440479,2015,אולפנא לבנות צפירה,צפריה,צפריה,fuzzy,6.0,0.293,924.0,310.0,צפרייה,88.71921739130434,87.07610169491525,0.19130434782608696,0.6271186440677966,115.0,118.0
440479,2016,אולפנא לבנות צפירה,צפריה,צפריה,fuzzy,6.0,0.293,924.0,310.0,צפרייה,83.77589285714285,82.00546875,0.19642857142857142,0.4921875,112.0,128.0
440487,2013,ישיבת נוה הרצוג,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,71.17933333333333,77.74117647058824,0.2037037037037037,0.08928571428571429,54.0,56.0
440487,2014,ישיבת נוה הרצוג,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,75.65943396226415,76.38864406779662,0.11666666666666667,0.11940298507462686,60.0,67.0
440487,2015,ישיבת נוה הרצוג,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,77.54423728813559,80.90660377358489,0.1864406779661017,0.25806451612903225,59.0,62.0
440487,2016,ישיבת נוה הרצוג,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,76.88384615384615,80.6376923076923,0.16666666666666666,0.358974358974359,78.0,78.0
440495,2013,תיכון דתי עתיד,ראש העין,ראש העין,exact,7.0,0.638,42575.0,,ראש העין,73.07,76.09666666666666,0.0,0.17647058823529413,39.0,51.0
440495,2014,תיכון דתי עתיד,ראש העין,ראש העין,exact,7.0,0.638,42575.0,,ראש העין,73.67,76.0988,0.0,0.3,42.0,50.0
440495,2015,תיכון דתי עתיד,ראש העין,ראש העין,exact,7.0,0.638,42575.0,,ראש העין,70.93,75.20586206896553,0.0,0.27586206896551724,42.0,58.0
440495,2016,תיכון דתי עתיד,ראש העין,ראש העין,exact,7.0,0.638,42575.0,,ראש העין,70.64,66.53,0.0,0.2857142857142857,32.0,35.0
440503,2013,אולפנת למרחב,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,84.0,87.0016,0.0,0.52,22.0,25.0
440503,2014,אולפנת למרחב,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,85.23,91.33,0.2,0.625,25.0,24.0
440503,2015,אולפנת למרחב,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,82.91388888888889,82.2060465116279,0.16279069767441862,0.627906976744186,43.0,43.0
440503,2016,אולפנת למרחב,פתח תקווה,פתח תקווה,exact,7.0,0.656,229845.0,,פתח תקווה,88.8384090909091,87.04568181818182,0.29545454545454547,0.7045454545454546,44.0,44.0
440545,2013,גמנסיה עתידים לילנטל,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,74.93659090909091,74.6435294117647,0.027624309392265192,0.23529411764705882,181.0,204.0
440545,2014,גמנסיה עתידים לילנטל,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,77.5190410958904,77.54067901234568,0.0958904109589041,0.3395061728395062,146.0,162.0
440545,2015,גמנסיה עתידים לילנטל,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,79.70475247524752,79.39665094339622,0.07920792079207921,0.3867924528301887,202.0,212.0
440545,2016,גמנסיה עתידים לילנטל,רמלה,רמלה,exact,4.0,-0.278,71207.0,,רמלה,76.47770114942529,77.69286516853933,0.06321839080459771,0.43258426966292135,174.0,178.0
