semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total,combined_avg_grade,total_takers,log_population,log_total_takers,iso_outlier,lof_outlier,lof_score,iso_score,outlier_consensus,outlier_any,grand_total,teaching_cost,students,total_budget_per_student,teaching_budget_per_student
248302,2013,תיכון דיר אל-אסד,דייר אל-אסד,דייר אל-אסד,exact,3.0,-0.813,11716.0,,דייר אל-אסד,80.54936000000001,86.60763358778627,0.104,0.1755725190839694,125.0,131.0,83.57849679389314,256.0,9.368796057668156,5.54907608489522,False,False,-1.0877204580359952,-0.4354174780247504,False,False,15067704.887191556,4745609.541600001,809.0,18625.09874807362,5866.019210877628
248302,2014,תיכון דיר אל-אסד,דייר אל-אסד,דייר אל-אסד,exact,3.0,-0.813,11716.0,,דייר אל-אסד,83.44425196850393,88.551015625,0.1338582677165354,0.21875,127.0,128.0,85.99763379675197,255.0,9.368796057668156,5.545177444479562,False,False,-1.0699500804944508,-0.4483703543729014,False,False,15067704.887191556,4745609.541600001,809.0,18625.09874807362,5866.019210877628
248302,2015,תיכון דיר אל-אסד,דייר אל-אסד,דייר אל-אסד,exact,3.0,-0.813,11716.0,,דייר אל-אסד,82.60037593984961,82.34468531468532,0.1203007518796992,0.0839160839160839,133.0,143.0,82.47253062726747,276.0,9.368796057668156,5.6240175061873385,False,False,-1.0789028758551935,-0.4467864625830874,False,False,15067704.887191556,4745609.541600001,809.0,18625.09874807362,5866.019210877628
248302,2016,תיכון דיר אל-אסד,דייר אל-אסד,דייר אל-אסד,exact,3.0,-0.813,11716.0,,דייר אל-אסד,74.11097402597403,83.53999999999999,0.0609756097560975,0.1377245508982036,164.0,167.0,78.82548701298701,331.0,9.368796057668156,5.805134968916488,False,False,-1.0135527740996308,-0.4392630261409489,False,False,15067704.887191556,4745609.541600001,809.0,18625.09874807362,5866.019210877628
248328,2013,תיכון יפיע,יפיע,יפיע,exact,3.0,-0.823,18234.0,,יפיע,73.94756097560975,73.28394495412844,0.057471264367816,0.0825688073394495,174.0,218.0,73.6157529648691,392.0,9.81109810324278,5.973809611869261,False,False,-1.0044945493159634,-0.4571344557649198,False,False,13448792.793228226,0.0,555.0,24232.059086897705,0.0
248328,2014,תיכון יפיע,יפיע,יפיע,exact,3.0,-0.823,18234.0,,יפיע,78.55831395348838,75.02645161290322,0.0872093023255814,0.1290322580645161,172.0,186.0,76.79238278319579,358.0,9.81109810324278,5.883322388488279,False,False,-0.9675813795183088,-0.435037396507701,False,False,13448792.793228226,0.0,555.0,24232.059086897705,0.0
248328,2015,תיכון יפיע,יפיע,יפיע,exact,3.0,-0.823,18234.0,,יפיע,68.26171597633137,71.61464788732395,0.0887573964497041,0.0704225352112676,169.0,213.0,69.93818193182767,382.0,9.81109810324278,5.948034989180646,False,False,-1.0367009603390722,-0.4765059723158347,False,False,13448792.793228226,0.0,555.0,24232.059086897705,0.0
248328,2016,תיכון יפיע,יפיע,יפיע,exact,3.0,-0.823,18234.0,,יפיע,72.70255102040817,76.27000000000001,0.0925925925925925,0.1102362204724409,108.0,127.0,74.48627551020408,235.0,9.81109810324278,5.4638318050256105,False,False,-0.9722547822988028,-0.4315313953872852,False,False,13448792.793228226,0.0,555.0,24232.059086897705,0.0
248336,2013,מקיף מרכז הגליל,כסרא-סמיע,כסרא-סמיע,exact,3.0,-0.821,8177.0,,כסרא-סמיע,70.36992700729927,75.42283783783783,0.0616438356164383,0.1824324324324324,146.0,148.0,72.89638242256855,294.0,9.009202900924588,5.68697535633982,False,False,-0.9959102918012795,-0.4506388062839885,False,False,19390890.16945167,7129265.7771000005,872.0,22237.259368637235,8175.763505848625
248336,2014,מקיף מרכז הגליל,כסרא-סמיע,כסרא-סמיע,exact,3.0,-0.821,8177.0,,כסרא-סמיע,71.21488636363637,76.56370370370371,0.1020408163265306,0.2037037037037037,98.0,108.0,73.88929503367004,206.0,9.009202900924588,5.332718793265369,False,False,-1.0181453769186783,-0.4383440636106063,False,False,19390890.16945167,7129265.7771000005,872.0,22237.259368637235,8175.763505848625
248336,2015,מקיף מרכז הגליל,כסרא-סמיע,כסרא-סמיע,exact,3.0,-0.821,8177.0,,כסרא-סמיע,69.4361,71.66111111111111,0.11,0.1904761904761904,100.0,126.0,70.54860555555555,226.0,9.009202900924588,5.424950017481403,False,False,-1.02271563267385,-0.455623005296881,False,False,19390890.16945167,7129265.7771000005,872.0,22237.259368637235,8175.763505848625
248336,2016,מקיף מרכז הגליל,כסרא-סמיע,כסרא-סמיע,exact,3.0,-0.821,8177.0,,כסרא-סמיע,66.66758620689656,74.88137404580154,0.1206896551724138,0.2137404580152671,116.0,131.0,70.77448012634905,247.0,9.009202900924588,5.513428746164983,False,False,-1.0267539334222615,-0.4573848777341229,False,False,19390890.16945167,7129265.7771000005,872.0,22237.259368637235,8175.763505848625
248344,2013,מקיף ג' א. נמר חוסין,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,68.92,78.00140845070423,0.0923076923076923,0.0779220779220779,65.0,77.0,73.46070422535212,142.0,10.593730519948684,4.962844630259907,False,False,-1.1228865542654174,-0.4444075338706192,False,False,19487607.339100618,10069600.6299,1098.0,17748.27626511896,9170.856675683059
248344,2014,מקיף ג' א. נמר חוסין,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,72.23495412844036,79.98268292682927,0.0,0.089430894308943,109.0,123.0,76.10881852763481,232.0,10.593730519948684,5.4510384535657,False,False,-1.0287435676343684,-0.4286918874240912,False,False,19487607.339100618,10069600.6299,1098.0,17748.27626511896,9170.856675683059
248344,2015,מקיף ג' א. נמר חוסין,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,70.66073170731708,73.5251851851852,0.0681818181818181,0.0847457627118644,88.0,118.0,72.09295844625115,206.0,10.593730519948684,5.332718793265369,False,False,-1.0417320023859284,-0.4503785204322867,False,False,19487607.339100618,10069600.6299,1098.0,17748.27626511896,9170.856675683059
248344,2016,מקיף ג' א. נמר חוסין,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,57.85666666666666,70.9973831775701,0.1126760563380281,0.1495327102803738,71.0,107.0,64.42702492211838,178.0,10.593730519948684,5.187385805840755,False,False,-1.236189073971674,-0.488243742658448,False,False,19487607.339100618,10069600.6299,1098.0,17748.27626511896,9170.856675683059
248419,2013,מקיף שש שנתי פקיעין,פקיעין )בוקייעה(,פקיעין בוקייעה,crosswalk,5.0,-0.127,5585.0,,פקיעין (בוקייעה),70.83171428571428,69.07341463414635,0.0666666666666666,0.2073170731707317,75.0,82.0,69.95256445993031,157.0,8.628018746505122,5.062595033026967,False,False,-1.14418574749888,-0.4752862190408464,False,False,12928178.434536614,4070772.4827000005,451.0,28665.584112054574,9026.10306585366
248419,2014,מקיף שש שנתי פקיעין,פקיעין )בוקייעה(,פקיעין בוקייעה,crosswalk,5.0,-0.127,5585.0,,פקיעין (בוקייעה),70.94,74.88735849056604,0.1509433962264151,0.3396226415094339,53.0,53.0,72.91367924528302,106.0,8.628018746505122,4.672828834461906,False,False,-1.2132209756189276,-0.4692224000727339,False,False,12928178.434536614,4070772.4827000005,451.0,28665.584112054574,9026.10306585366
248419,2015,מקיף שש שנתי פקיעין,פקיעין )בוקייעה(,פקיעין בוקייעה,crosswalk,5.0,-0.127,5585.0,,פקיעין (בוקייעה),75.88290322580644,71.80753424657534,0.1267605633802817,0.3150684931506849,71.0,73.0,73.8452187361909,144.0,8.628018746505122,4.976733742420574,False,False,-1.1162930301197644,-0.4536063650938206,False,False,12928178.434536614,4070772.4827000005,451.0,28665.584112054574,9026.10306585366
248419,2016,מקיף שש שנתי פקיעין,פקיעין )בוקייעה(,פקיעין בוקייעה,crosswalk,5.0,-0.127,5585.0,,פקיעין (בוקייעה),75.73676923076924,76.27799999999999,0.2307692307692307,0.2307692307692307,65.0,65.0,76.00738461538461,130.0,8.628018746505122,4.875197323201151,False,False,-1.1787838500408028,-0.4772311489752687,False,False,12928178.434536614,4070772.4827000005,451.0,28665.584112054574,9026.10306585366
248427,2013,מקיף ריינה,ריינה,ריינה,exact,2.0,-0.902,18445.0,,ריינה,77.74328671328672,81.85703703703703,0.1328671328671328,0.074074074074074,143.0,162.0,79.80016187516188,305.0,9.822602823795664,5.723585101952381,False,False,-0.99906107817754,-0.4486433690622171,False,False,11378076.940684821,0.0,702.0,16208.086810092338,0.0
248427,2014,מקיף ריינה,ריינה,ריינה,exact,2.0,-0.902,18445.0,,ריינה,74.6916806722689,83.83183823529411,0.1512605042016806,0.0955882352941176,119.0,136.0,79.26175945378151,255.0,9.822602823795664,5.545177444479562,False,False,-1.0134883751727286,-0.4465023144793012,False,False,11378076.940684821,0.0,702.0,16208.086810092338,0.0
248427,2015,מקיף ריינה,ריינה,ריינה,exact,2.0,-0.902,18445.0,,ריינה,74.2122448979592,80.70949438202247,0.1020408163265306,0.1292134831460674,147.0,178.0,77.46086963999083,325.0,9.822602823795664,5.786897381366708,False,False,-0.9601781239980294,-0.4334766348928825,False,False,11378076.940684821,0.0,702.0,16208.086810092338,0.0
248427,2016,מקיף ריינה,ריינה,ריינה,exact,2.0,-0.902,18445.0,,ריינה,72.18565517241377,82.351875,0.1172413793103448,0.096590909090909,145.0,176.0,77.26876508620688,321.0,9.822602823795664,5.7745515455444085,False,False,-0.9643113000595605,-0.439091308961828,False,False,11378076.940684821,0.0,702.0,16208.086810092338,0.0
248435,2013,מקיף אל-בטוף,עוזייר,עוזייר,exact,1.0,-1.679,3047.0,290.0,עוזייר,68.58524271844661,75.06538461538462,0.1351351351351351,0.040983606557377,111.0,122.0,71.8253136669156,233.0,8.022240916806537,5.455321115357702,False,False,-1.217675323930958,-0.5375604867073911,False,False,19368226.424902756,7614912.520799999,927.0,20893.448139053675,8214.576613592231
248435,2014,מקיף אל-בטוף,עוזייר,עוזייר,exact,1.0,-1.679,3047.0,290.0,עוזייר,72.62216216216217,76.21794871794872,0.1566265060240964,0.0930232558139534,83.0,86.0,74.42005544005545,169.0,8.022240916806537,5.135798437050262,False,False,-1.1883073375515747,-0.5319576614873456,False,False,19368226.424902756,7614912.520799999,927.0,20893.448139053675,8214.576613592231
248435,2015,מקיף אל-בטוף,עוזייר,עוזייר,exact,1.0,-1.679,3047.0,290.0,עוזייר,73.60449438202248,74.72346153846154,0.101010101010101,0.0545454545454545,99.0,110.0,74.16397796024201,209.0,8.022240916806537,5.3471075307174685,False,False,-1.2288739028401916,-0.5254735778810657,False,False,19368226.424902756,7614912.520799999,927.0,20893.448139053675,8214.576613592231
248435,2016,מקיף אל-בטוף,עוזייר,עוזייר,exact,1.0,-1.679,3047.0,290.0,עוזייר,73.80333333333334,77.47425925925927,0.15,0.1851851851851851,100.0,108.0,75.6387962962963,208.0,8.022240916806537,5.342334251964811,False,False,-1.231674035011205,-0.5242223568482877,False,False,19368226.424902756,7614912.520799999,927.0,20893.448139053675,8214.576613592231
248443,2013,מקיף אלרסאלה,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,78.6918309859155,83.249875,0.1830985915492957,0.175,71.0,80.0,80.97085299295776,151.0,9.40475517645752,5.0238805208462765,False,False,-1.0371368906876806,-0.4580104770769537,False,False,14447408.032053286,6700289.3385,684.0,21121.941567329366,9795.744646929825
248443,2014,מקיף אלרסאלה,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,78.06750000000001,83.60426470588236,0.1384615384615384,0.2205882352941176,65.0,68.0,80.83588235294118,133.0,9.40475517645752,4.897839799950911,False,False,-1.030540401062253,-0.4437525779156444,False,False,14447408.032053286,6700289.3385,684.0,21121.941567329366,9795.744646929825
248443,2015,מקיף אלרסאלה,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,81.72772727272728,86.66961538461538,0.2878787878787879,0.2435897435897435,66.0,78.0,84.19867132867134,144.0,9.40475517645752,4.976733742420574,False,True,-1.3050672327651096,-0.5005630330210105,False,True,14447408.032053286,6700289.3385,684.0,21121.941567329366,9795.744646929825
248443,2016,מקיף אלרסאלה,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,80.41595505617978,86.12303370786518,0.247191011235955,0.2921348314606741,89.0,89.0,83.26949438202249,178.0,9.40475517645752,5.187385805840755,False,False,-1.1686617362852585,-0.4848275775988988,False,False,14447408.032053286,6700289.3385,684.0,21121.941567329366,9795.744646929825
248534,2013,"מקיף ע""ש עפו פאעור",שעב,שעב,exact,2.0,-1.198,6625.0,,שעב,76.06902777777776,80.2074358974359,0.1805555555555555,0.1666666666666666,72.0,78.0,78.13823183760684,150.0,8.798756582859841,5.017279836814924,False,False,-1.024349615239729,-0.4597801143730602,False,False,15667320.697033567,6557884.1934,711.0,22035.612794702625,9223.46581350211
248534,2014,"מקיף ע""ש עפו פאעור",שעב,שעב,exact,2.0,-1.198,6625.0,,שעב,76.02,82.68278481012659,0.1052631578947368,0.189873417721519,76.0,79.0,79.3513924050633,155.0,8.798756582859841,5.049856007249537,False,False,-1.0563687368880166,-0.4395746464422129,False,False,15667320.697033567,6557884.1934,711.0,22035.612794702625,9223.46581350211
248534,2015,"מקיף ע""ש עפו פאעור",שעב,שעב,exact,2.0,-1.198,6625.0,,שעב,76.09356164383561,81.88945054945056,0.1097560975609756,0.1318681318681318,82.0,91.0,78.99150609664309,173.0,8.798756582859841,5.159055299214529,False,False,-1.047561126747207,-0.4412491792809858,False,False,15667320.697033567,6557884.1934,711.0,22035.612794702625,9223.46581350211
248534,2016,"מקיף ע""ש עפו פאעור",שעב,שעב,exact,2.0,-1.198,6625.0,,שעב,71.08671641791044,77.43011904761904,0.1298701298701298,0.1547619047619047,77.0,84.0,74.25841773276474,161.0,8.798756582859841,5.087596335232384,False,False,-1.0411918950732268,-0.4504465276954321,False,False,15667320.697033567,6557884.1934,711.0,22035.612794702625,9223.46581350211
248559,2013,אבו-סלים סלמאן אלשיך,אבו סנאן,אבו סנאן,exact,3.0,-0.753,13358.0,,אבו סנאן,73.15019047619047,78.29161290322581,0.1238095238095238,0.1774193548387097,105.0,124.0,75.72090168970814,229.0,9.499945593989812,5.438079308923196,False,False,-0.9959079403170548,-0.425880034933367,False,False,23529546.63840341,10744789.1085,1188.0,19806.01568889176,9044.43527651515
248559,2014,אבו-סלים סלמאן אלשיך,אבו סנאן,אבו סנאן,exact,3.0,-0.753,13358.0,,אבו סנאן,74.98086956521739,79.95444444444443,0.1478260869565217,0.1703703703703703,115.0,135.0,77.46765700483091,250.0,9.499945593989812,5.525452939131784,False,False,-0.989625441488178,-0.4321975826830344,False,False,23529546.63840341,10744789.1085,1188.0,19806.01568889176,9044.43527651515
248559,2015,אבו-סלים סלמאן אלשיך,אבו סנאן,אבו סנאן,exact,3.0,-0.753,13358.0,,אבו סנאן,76.9075,81.68649253731343,0.1607142857142857,0.2164179104477611,112.0,134.0,79.29699626865671,246.0,9.499945593989812,5.5093883366279774,False,False,-1.0048604880223848,-0.4318245586058322,False,False,23529546.63840341,10744789.1085,1188.0,19806.01568889176,9044.43527651515
248559,2016,אבו-סלים סלמאן אלשיך,אבו סנאן,אבו סנאן,exact,3.0,-0.753,13358.0,,אבו סנאן,69.2967441860465,79.99791666666667,0.1162790697674418,0.2361111111111111,129.0,144.0,74.64733042635658,273.0,9.499945593989812,5.613128106388071,False,False,-1.018022947199958,-0.4328721741143517,False,False,23529546.63840341,10744789.1085,1188.0,19806.01568889176,9044.43527651515
248575,2013,מקיף אבן ח'לדון,עראבה,עראבה,exact,2.0,-0.997,24072.0,,עראבה,73.8765806451613,80.16438271604937,0.1225806451612903,0.1172839506172839,155.0,162.0,77.02048168060534,317.0,10.08884615948758,5.762051382780177,False,False,-0.973472090986483,-0.4393014036146379,False,False,19942394.801039234,7357327.8642,878.0,22713.43371416769,8379.644492255125
248575,2014,מקיף אבן ח'לדון,עראבה,עראבה,exact,2.0,-0.997,24072.0,,עראבה,76.03823529411764,79.7333962264151,0.1862745098039215,0.2169811320754717,102.0,106.0,77.88581576026637,208.0,10.08884615948758,5.342334251964811,False,False,-1.0211790321734209,-0.4472708690890994,False,False,19942394.801039234,7357327.8642,878.0,22713.43371416769,8379.644492255125
248575,2015,מקיף אבן ח'לדון,עראבה,עראבה,exact,2.0,-0.997,24072.0,,עראבה,74.10644444444445,79.43508928571428,0.0816326530612244,0.1696428571428571,98.0,112.0,76.77076686507937,210.0,10.08884615948758,5.351858133476067,False,False,-1.00980573859689,-0.4242421762941155,False,False,19942394.801039234,7357327.8642,878.0,22713.43371416769,8379.644492255125
248575,2016,מקיף אבן ח'לדון,עראבה,עראבה,exact,2.0,-0.997,24072.0,,עראבה,67.83160000000001,78.98476190476191,0.12,0.1428571428571428,125.0,147.0,73.40818095238096,272.0,10.08884615948758,5.60947179518496,False,False,-0.9924063448599716,-0.441004303494606,False,False,19942394.801039234,7357327.8642,878.0,22713.43371416769,8379.644492255125
248583,2013,מקיף שאעור,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,75.44903448275862,75.45980392156864,0.1103448275862069,0.0316455696202531,145.0,158.0,75.45441920216362,303.0,9.587063011218692,5.717027701406222,False,False,-0.9761326762544236,-0.450048726167827,False,False,13208702.605777243,0.0,650.0,20321.08093196499,0.0
248583,2014,מקיף שאעור,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,78.20458823529412,79.7966265060241,0.088235294117647,0.0514285714285714,170.0,175.0,79.00060737065911,345.0,9.587063011218692,5.846438775057725,False,False,-0.9771991614126292,-0.4474784581419794,False,False,13208702.605777243,0.0,650.0,20321.08093196499,0.0
248583,2015,מקיף שאעור,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,78.31878048780489,79.496,0.0780487804878048,0.0682926829268292,205.0,205.0,78.90739024390244,410.0,9.587063011218692,6.018593214496234,False,False,-1.0022026471295815,-0.4582884690896154,False,False,13208702.605777243,0.0,650.0,20321.08093196499,0.0
248583,2016,מקיף שאעור,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,74.66453608247423,78.76981042654029,0.1082474226804123,0.1090047393364928,194.0,211.0,76.71717325450726,405.0,9.587063011218692,6.0063531596017325,False,False,-0.9549906173135808,-0.4489351597822683,False,False,13208702.605777243,0.0,650.0,20321.08093196499,0.0
248625,2013,מקיף גדידה,ג'דיידה-מכר,ג דיידה-מכר,exact,2.0,-0.999,20078.0,,ג'דיידה-מכר,77.50357487922705,78.51132743362832,0.0416666666666666,0.0707964601769911,216.0,226.0,78.00745115642769,442.0,9.907429771768753,6.093569770045136,False,False,-1.0549030679237303,-0.468368596244196,False,False,29121825.524503615,9644543.1717,1483.0,19637.10419723777,6503.400655225894
248625,2014,מקיף גדידה,ג'דיידה-מכר,ג דיידה-מכר,exact,2.0,-0.999,20078.0,,ג'דיידה-מכר,81.78479069767441,81.74666666666666,0.0837209302325581,0.1666666666666666,215.0,222.0,81.76572868217053,437.0,9.907429771768753,6.082218910376446,False,False,-1.0459250159186282,-0.4553047355919855,False,False,29121825.524503615,9644543.1717,1483.0,19637.10419723777,6503.400655225894
248625,2015,מקיף גדידה,ג'דיידה-מכר,ג דיידה-מכר,exact,2.0,-0.999,20078.0,,ג'דיידה-מכר,80.02990196078431,80.07061983471074,0.1029411764705882,0.1446280991735537,204.0,242.0,80.05026089774753,446.0,9.907429771768753,6.102558594613569,False,False,-1.016233727207177,-0.4543471092937425,False,False,29121825.524503615,9644543.1717,1483.0,19637.10419723777,6503.400655225894
248625,2016,מקיף גדידה,ג'דיידה-מכר,ג דיידה-מכר,exact,2.0,-0.999,20078.0,,ג'דיידה-מכר,78.20888888888888,79.94863813229573,0.0946502057613168,0.2140077821011673,243.0,257.0,79.0787635105923,500.0,9.907429771768753,6.2166061010848646,False,False,-1.0270938333951596,-0.4634331219057017,False,False,29121825.524503615,9644543.1717,1483.0,19637.10419723777,6503.400655225894
248641,2013,תיכון נחף,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,73.44657894736842,79.96717647058824,0.1162790697674418,0.1411764705882353,86.0,85.0,76.70687770897834,171.0,9.40475517645752,5.147494476813453,False,False,-1.0245642076925383,-0.437647762736622,False,False,17959398.511576,8031292.2504,924.0,19436.578475731603,8691.874729870131
248641,2014,תיכון נחף,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,77.36981651376146,77.01139130434782,0.1743119266055046,0.2782608695652174,109.0,115.0,77.19060390905464,224.0,9.40475517645752,5.41610040220442,False,False,-1.0380793490520714,-0.4515826249070007,False,False,17959398.511576,8031292.2504,924.0,19436.578475731603,8691.874729870131
248641,2015,תיכון נחף,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,74.29470588235294,78.96165048543689,0.1764705882352941,0.3495145631067961,102.0,103.0,76.62817818389492,205.0,9.40475517645752,5.327876168789581,False,False,-1.0944438072947045,-0.4579895020053057,False,False,17959398.511576,8031292.2504,924.0,19436.578475731603,8691.874729870131
248641,2016,תיכון נחף,נחף,נחף,exact,2.0,-1.21,12145.0,,נחף,76.03338842975208,79.24219512195123,0.1900826446280991,0.2357723577235772,121.0,123.0,77.63779177585165,244.0,9.40475517645752,5.501258210544727,False,False,-1.0467644212320784,-0.4603181217530144,False,False,17959398.511576,8031292.2504,924.0,19436.578475731603,8691.874729870131
248666,2013,רב תחומי זרזיר,זרזיר,זרזיר,exact,2.0,-1.142,7460.0,,זרזיר,71.86,68.7675,0.0,0.1052631578947368,59.0,76.0,70.31375,135.0,8.917444732471514,4.912654885736052,False,False,-0.989890794319854,-0.4432812640577151,False,False,18070084.574163113,7729007.229300002,891.0,20280.678534414266,8674.531121548824
248666,2014,רב תחומי זרזיר,זרזיר,זרזיר,exact,2.0,-1.142,7460.0,,זרזיר,65.02,66.25317073170731,0.0833333333333333,0.0989010989010989,60.0,91.0,65.63658536585365,151.0,8.917444732471514,5.0238805208462765,False,False,-1.1360480854539314,-0.5005583201740417,False,False,18070084.574163113,7729007.229300002,891.0,20280.678534414266,8674.531121548824
248666,2015,רב תחומי זרזיר,זרזיר,זרזיר,exact,2.0,-1.142,7460.0,,זרזיר,68.34013157894736,69.40483146067416,0.0617283950617283,0.0824742268041237,81.0,97.0,68.87248151981076,178.0,8.917444732471514,5.187385805840755,False,False,-1.0240841971341583,-0.4761127300515803,False,False,18070084.574163113,7729007.229300002,891.0,20280.678534414266,8674.531121548824
248666,2016,רב תחומי זרזיר,זרזיר,זרזיר,exact,2.0,-1.142,7460.0,,זרזיר,70.82,72.22511904761905,0.0,0.1309523809523809,61.0,84.0,71.52255952380952,145.0,8.917444732471514,4.983606621708336,False,False,-0.986063605695743,-0.4405143516124329,False,False,18070084.574163113,7729007.229300002,891.0,20280.678534414266,8674.531121548824
248674,2013,בסמת טבעון,בסמת טבעון,בסמת טבעון,exact,2.0,-0.904,7507.0,,בסמת טבעון,71.72,68.31229508196722,0.2195121951219512,0.1029411764705882,41.0,68.0,70.01614754098361,109.0,8.9237243977064,4.700480365792417,False,True,-1.3074314785916603,-0.5033567847518677,False,True,15189320.813519645,6025007.6697,682.0,22271.731398122647,8834.322096334312
248674,2014,בסמת טבעון,בסמת טבעון,בסמת טבעון,exact,2.0,-0.904,7507.0,,בסמת טבעון,80.73,72.35622641509433,0.1224489795918367,0.1311475409836065,49.0,61.0,76.54311320754717,110.0,8.9237243977064,4.709530201312334,False,False,-1.031942757422622,-0.438408579589722,False,False,15189320.813519645,6025007.6697,682.0,22271.731398122647,8834.322096334312
248674,2015,בסמת טבעון,בסמת טבעון,בסמת טבעון,exact,2.0,-0.904,7507.0,,בסמת טבעון,64.78,67.48166666666667,0.1458333333333333,0.1304347826086956,48.0,69.0,66.13083333333333,117.0,8.9237243977064,4.770684624465665,False,False,-1.2674578741734794,-0.5006619795258893,False,False,15189320.813519645,6025007.6697,682.0,22271.731398122647,8834.322096334312
248674,2016,בסמת טבעון,בסמת טבעון,בסמת טבעון,exact,2.0,-0.904,7507.0,,בסמת טבעון,71.63,72.02923076923076,0.0980392156862745,0.1846153846153846,51.0,65.0,71.82961538461538,116.0,8.9237243977064,4.762173934797756,False,False,-1.0523268637368488,-0.4550431477928493,False,False,15189320.813519645,6025007.6697,682.0,22271.731398122647,8834.322096334312
248690,2013,אל אוסקופיה,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,81.78660194174758,83.51308943089431,0.0803571428571428,0.2357723577235772,112.0,123.0,82.64984568632094,235.0,10.593730519948684,5.4638318050256105,False,False,-1.0595416705349885,-0.422905370790954,False,False,8744369.843224619,0.0,532.0,16436.785419595148,0.0
248690,2014,אל אוסקופיה,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,79.81591304347826,83.61008695652174,0.1478260869565217,0.3416666666666667,115.0,120.0,81.713,235.0,10.593730519948684,5.4638318050256105,False,False,-0.9924239582091486,-0.4282840810432879,False,False,8744369.843224619,0.0,532.0,16436.785419595148,0.0
248690,2015,אל אוסקופיה,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,77.818,85.08428571428573,0.1818181818181818,0.2619047619047619,110.0,126.0,81.45114285714286,236.0,10.593730519948684,5.468060141135132,False,False,-1.0095165542779854,-0.4350262552111951,False,False,8744369.843224619,0.0,532.0,16436.785419595148,0.0
248690,2016,אל אוסקופיה,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,78.94097087378641,80.49495798319327,0.1650485436893204,0.3361344537815126,103.0,119.0,79.71796442848984,222.0,10.593730519948684,5.407171771460119,False,False,-0.9990412188811982,-0.4304672512730153,False,False,8744369.843224619,0.0,532.0,16436.785419595148,0.0
248724,2013,המשיח האנגליקאני,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,78.91520547945206,82.33444444444444,0.1204819277108433,0.1975308641975308,83.0,81.0,80.62482496194825,164.0,11.234586278188068,5.10594547390058,False,False,-0.9992822980926284,-0.4244586421902646,False,False,5625941.249652114,0.0,391.0,14388.596546424844,0.0
248724,2014,המשיח האנגליקאני,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,79.46144736842106,85.11375,0.2236842105263158,0.3125,76.0,80.0,82.28759868421054,156.0,11.234586278188068,5.056245805348308,False,False,-1.0505496338013536,-0.4481275446282242,False,False,5625941.249652114,0.0,391.0,14388.596546424844,0.0
248724,2015,המשיח האנגליקאני,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,76.18315789473684,87.60538461538461,0.2105263157894736,0.3076923076923077,76.0,91.0,81.89427125506072,167.0,11.234586278188068,5.123963979403259,False,False,-1.013382703559795,-0.443614824397543,False,False,5625941.249652114,0.0,391.0,14388.596546424844,0.0
248724,2016,המשיח האנגליקאני,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,76.9505,86.08485714285715,0.1176470588235294,0.2714285714285714,68.0,70.0,81.51767857142858,138.0,11.234586278188068,4.934473933130692,False,False,-0.997577112604181,-0.4197042061789284,False,False,5625941.249652114,0.0,391.0,14388.596546424844,0.0
248740,2013,תיכון אלכוארזמי,טמרה,טמרה,exact,2.0,-1.004,32048.0,,טמרה,72.7836612021858,78.03123076923077,0.081967213114754,0.1128205128205128,183.0,195.0,75.40744598570828,378.0,10.375021260613996,5.937536205082426,False,False,-0.9687576028957304,-0.4438514342507477,False,False,14711205.139468009,0.0,548.0,26845.264853043813,0.0
